id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1146222,Modern Grand Canal Gem,449873466,Manal,Dublin City Council,South East Inner City LEA-5,53.342446,-6.2388069,Entire home/apt,214,4,11,2024-09-06,1.84,1,41,11
1153526,Camden St: Central 'n' Cosy,3888023,Daragh,Dublin City Council,South East Inner City LEA-5,53.33408,-6.26463,Private room,85,2,351,2024-08-18,2.76,2,72,17
1173029,Double Room for 3: Retro Modern House in The City,5580678,Lex,Dublin City Council,South East Inner City LEA-5,53.33447,-6.26591,Private room,106,5,4,2024-04-30,0.22,6,146,3
1197665,City Center Private Room,509414100,Gaspar,Dublin City Council,South East Inner City LEA-5,53.3441835,-6.2472137,Private room,83,2,50,2024-08-28,4.81,1,46,50
1203202,Single room in Dublin city,576727407,卓霖,Dublin City Council,South East Inner City LEA-5,53.34641,-6.25703,Private room,93,2,2,2024-08-25,1.76,4,71,2
1205271,Central City Penthouse near Temple Bar,174517379,Leo,Dublin City Council,South East Inner City LEA-5,53.34554,-6.24982,Private room,98,2,33,2024-09-03,6.56,1,180,33
1207950,Lovely bedroom in central Dublin,484726761,Xun,Dublin City Council,South East Inner City LEA-5,53.3425,-6.26478,Private room,93,1,60,2024-09-01,2.66,1,71,33
1213204,Modern Double Bedroom in Dublin 8,483024454,Lucas,Dublin City Council,South East Inner City LEA-5,53.33031014,-6.266615876,Private room,85,3,1,2024-09-01,1,60,129,1
1225578,Hidden Gem Mini Period House Nr St. Stephens Green,8116979,Veasna,Dublin City Council,South East Inner City LEA-5,53.33441,-6.26391,Private room,86,1,338,2024-08-18,4.13,9,70,55
1231943,Cosy Single Bedroom In Dublin 4,483024454,Lucas,Dublin City Council,South East Inner City LEA-5,53.34097484,-6.232829688,Private room,79,14,9,2024-08-25,1,60,221,9
1247562,Bright Bedroom in Temple Bar Artist Loft,10680355,Geoffrey,Dublin City Council,South East Inner City LEA-5,53.34498533,-6.268700723,Private room,95,1,26,2024-08-25,6.34,2,62,26
1250436,Private room - Grand Canal Dock,200604479,Isabella,Dublin City Council,South East Inner City LEA-5,53.34491241,-6.236722358,Private room,92,2,25,2024-09-06,2.94,1,55,25
1254917,Beggars Bush cosy room,506452332,Lourdes,Dublin City Council,South East Inner City LEA-5,53.33785579,-6.234348651,Private room,133,2,33,2024-09-08,1.9,1,261,19
1256167,Cozy Room in Dublin City,247065364,Nadia,Dublin City Council,South East Inner City LEA-5,53.34261,-6.23736,Private room,82,7,20,2024-09-07,2.47,1,46,20
1262956,Private room with bathroom,36351913,Oxana,Dublin City Council,South East Inner City LEA-5,53.33884311,-6.225163729,Private room,110,11,5,2024-06-24,0.25,2,35,4
1287683,Quiet Waterfront Apartment,1663570,Stuart,Dublin City Council,South East Inner City LEA-5,53.344231,-6.236468,Entire home/apt,113,14,6,2024-03-01,0.29,2,132,3
1345435,"City Center, double bed room, Bathroom, desk",74965613,Vic,Dublin City Council,South East Inner City LEA-5,53.33163452,-6.260633945,Private room,96,2,69,2024-09-04,2.58,2,69,27
1350881,Luxury George's Street apartment (City Centre),27472241,Colin,Dublin City Council,South East Inner City LEA-5,53.34261,-6.26589,Private room,126,3,144,2024-08-15,1.84,8,294,19
1353385,Cosy & modern bedroom in the center of Dublin,241633654,Francois,Dublin City Council,South East Inner City LEA-5,53.33575092,-6.249828965,Private room,215,1,20,2024-06-21,1.21,4,11,12
1355697,Modern  2 bed apartment beside Merrion Square Park,238100619,Robin,Dublin City Council,South East Inner City LEA-5,53.33757,-6.24321,Entire home/apt,195,13,12,2024-08-27,0.53,1,99,8
1356068,"Grand Canal Apartment, Dublin 2",8175527,Gearoid,Dublin City Council,South East Inner City LEA-5,53.3396,-6.2416,Entire home/apt,156,3,357,2024-08-28,4.14,1,23,50
1356355,Superb two bedroom apartment,442909094,Jonathan,Dublin City Council,South East Inner City LEA-5,53.34448713,-6.239304691,Entire home/apt,200,2,16,2024-09-02,5.93,1,173,16
1364560,Elegant White Regency Townhouse with Terrace/Patio,127984226,Jonothan,Dublin City Council,South East Inner City LEA-5,53.33328,-6.25465,Entire home/apt,300,14,52,2024-08-29,1.08,18,261,16
1367707,City Centre 2 bed Cottage - Free parking,2571262,Ronan,Dublin City Council,South East Inner City LEA-5,53.33555,-6.27058,Entire home/apt,289,2,305,2024-08-31,3.6,2,68,43
1392840,Chic and Central 1 bedroom Condo,112062166,Gav And Trisha,Dublin City Council,South East Inner City LEA-5,53.33424,-6.25655,Entire home/apt,140,14,3,2024-07-06,0.24,37,315,2
1411096,Modern Central South City Studio,483562199,Julie,Dublin City Council,South East Inner City LEA-5,53.34449,-6.26385,Entire home/apt,168,1,16,2024-08-03,0.82,3,348,12
1411311,Cosy Studio 1 bed in Merrion Square,551624167,Urban Stays,Dublin City Council,South East Inner City LEA-5,53.33750708,-6.246330819,Entire home/apt,164,3,4,2024-03-14,0.52,2,96,4
1413947,Cozy City Centre Apartment 03,7922860,Andrew,Dublin City Council,South East Inner City LEA-5,53.346405,-6.258217,Entire home/apt,138,3,77,2024-09-01,2.51,4,341,25
1418922,2 Bedroom apt Pearse Street,26224119,David,Dublin City Council,South East Inner City LEA-5,53.34477,-6.24293,Entire home/apt,227,1,36,2024-08-23,6.39,5,306,36
1420880,Fantastic Location in Dublin 4,14170389,Kate,Dublin City Council,South East Inner City LEA-5,53.33823,-6.23722,Entire home/apt,190,3,20,2024-08-12,0.28,6,278,9
1442682,"Cosy, tiny andfriendly apartment",542368654,Özgün Ahmet,Dublin City Council,South East Inner City LEA-5,53.34222359,-6.242856252,Entire home/apt,103,1,1,2024-09-11,1,1,3,1
1442683,Stylish 3-Bed Penthouse in Silicon Docks,30561562,John,Dublin City Council,South East Inner City LEA-5,53.341,-6.23687,Entire home/apt,391,14,184,2024-07-29,1.77,4,169,10
1445663,Luxury flat-spectacular views in a prime location,17509706,Nadim,Dublin City Council,South East Inner City LEA-5,53.34501,-6.23989,Entire home/apt,286,2,7,2024-08-18,1.3,2,206,7
1478255,Windmill lane,194135584,Gerrie,Dublin City Council,South East Inner City LEA-5,53.34633,-6.2428,Entire home/apt,500,30,39,2024-09-01,1.37,1,346,5
1481378,Ballsbridge Spacious 1 bedroom apartment,234243,Johnny,Dublin City Council,South East Inner City LEA-5,53.33549,-6.23692,Entire home/apt,234,3,11,2023-11-14,0.21,38,113,1
1494087,Central & Modern two Bed House,184031603,Nessa,Dublin City Council,South East Inner City LEA-5,53.33932553,-6.233112535,Entire home/apt,400,2,1,2024-08-25,1,1,284,1
1509321,Apartment in Dublin,41625792,Rémi,Dublin City Council,South East Inner City LEA-5,53.34557848,-6.238569296,Entire home/apt,300,100,6,2024-06-24,0.37,1,62,1
1510302,Cozy apt in the heart of Dublin,172472523,Shany,Dublin City Council,South East Inner City LEA-5,53.33739319,-6.234458451,Entire home/apt,238,2,6,2024-06-30,0.31,1,83,2
1517829,Beggars Bush,87872748,Miguel,Dublin City Council,South East Inner City LEA-5,53.33580331,-6.235468482,Entire home/apt,560,1,13,2024-08-18,0.79,1,265,8
1520036,Trendy Spot in Dublin 2,21417911,Mary,Dublin City Council,South East Inner City LEA-5,53.3319,-6.26147,Entire home/apt,90,14,49,2024-08-11,0.82,4,26,6
1529617,"Stylish Suite, City Centre",21417911,Mary,Dublin City Council,South East Inner City LEA-5,53.33395,-6.2602,Entire home/apt,80,14,55,2024-09-07,1.01,4,68,16
1531826,Cosy flat in Portobello,503520844,Manu,Dublin City Council,South East Inner City LEA-5,53.33512342,-6.268790578,Entire home/apt,147,7,35,2024-09-01,1.96,2,78,19
1542147,City Centre 2 bed George St,70154490,R Gar And G,Dublin City Council,South East Inner City LEA-5,53.34061,-6.26458,Entire home/apt,130,21,1,2024-05-20,0.26,58,199,1
1559929,"Inviting 2BD Flat, 5 Mins to Temple Bar!",457717158,James & Co,Dublin City Council,South East Inner City LEA-5,53.34648,-6.25578,Entire home/apt,240,14,14,2024-09-04,5.19,10,81,14
1596451,"Sparkling Large Penthouse, Terrace, Prime Location",526772,Liam,Dublin City Council,South East Inner City LEA-5,53.34241,-6.25843,Entire home/apt,526,2,19,2024-09-03,5.09,17,13,19
1600779,Downtown Exchange Suite,22091814,Florentina,Dublin City Council,South East Inner City LEA-5,53.3462,-6.25506,Entire home/apt,256,1,1,2024-06-17,0.34,9,70,1
1614118,Loft Studio Apartment-Grafton Street-sleeps 2,29619359,John,Dublin City Council,South East Inner City LEA-5,53.34014771,-6.260912256,Entire home/apt,349,1,14,2024-07-09,0.7,7,334,10
1635415,Grafton/Trinity ( Sleeps 5 ),69683252,Daniel And G,Dublin City Council,South East Inner City LEA-5,53.34222611,-6.26288139,Entire home/apt,322,4,4,2024-07-10,0.7,97,81,4
1657814,Central 2 bedroom Condo,66948631,Luis & Gavin,Dublin City Council,South East Inner City LEA-5,53.34699,-6.25555,Entire home/apt,250,4,17,2024-07-16,0.7,24,79,10
1658150,Temple Bar Bridge House!,69683252,Daniel And G,Dublin City Council,South East Inner City LEA-5,53.34533,-6.26411,Entire home/apt,216,3,1,2024-07-22,0.57,97,5,1
1673859,Grafton/Trinity Quarter,112062166,Gav And Trisha,Dublin City Council,South East Inner City LEA-5,53.34362285,-6.26272781,Entire home/apt,307,3,1,2024-08-17,1,37,81,1
1694627,Bright & Central 2 bed,70154490,R Gar And G,Dublin City Council,South East Inner City LEA-5,53.3441,-6.26094,Entire home/apt,319,4,1,2024-06-24,0.37,58,266,1
1697604,Georgian 2 bed city centre,70154490,R Gar And G,Dublin City Council,South East Inner City LEA-5,53.3438764,-6.260639733,Entire home/apt,300,3,4,2024-06-10,0.27,58,87,3
1717589,RiverView 2 bed Temple Bar,112062166,Gav And Trisha,Dublin City Council,South East Inner City LEA-5,53.34555955,-6.261589774,Entire home/apt,400,3,1,2023-01-30,0.05,37,359,0
1723001,Sonder The Earl | Double Room,264806441,Sonder (Dublin),Dublin City Council,South East Inner City LEA-5,53.33301,-6.25507,Private room,233,1,102,2024-08-11,4.57,8,317,26
1804494,Plush South City Centre 1 Bedroom,483562199,Julie,Dublin City Council,South East Inner City LEA-5,53.34432,-6.26552,Entire home/apt,165,1,61,2024-09-09,3.13,3,351,50
1858737,Dublin Heart - Central Apt Near Grafton St,481450248,Andy,Dublin City Council,South East Inner City LEA-5,53.34037,-6.26675,Entire home/apt,149,2,55,2024-08-23,3.88,1,222,46
1859501,Dublin Castle Suites — 1 Bed Apartment,545730961,Dublin Castle Suites,Dublin City Council,South East Inner City LEA-5,53.345,-6.2661,Entire home/apt,351,1,22,2024-08-25,3.3,5,309,22
1882752,Central bedroom next @TempleBar,494989882,Chloe,Dublin City Council,South East Inner City LEA-5,53.34648229,-6.256006747,Private room,91,3,12,2024-08-13,2.14,6,18,12
1882974,Temple Bar City Hall 2 bed,69683252,Daniel And G,Dublin City Council,South East Inner City LEA-5,53.34544,-6.26612,Entire home/apt,255,4,131,2024-08-22,3.41,97,147,36
1883787,cozy 1 bed city centre,70154490,R Gar And G,Dublin City Council,South East Inner City LEA-5,53.34191,-6.26707,Entire home/apt,187,4,10,2024-07-30,0.69,58,84,8
1906221,Lovely 3 bedroom condo in Temple Bar,66948631,Luis & Gavin,Dublin City Council,South East Inner City LEA-5,53.34473,-6.26841,Entire home/apt,433,4,89,2024-08-23,3.3,24,140,32
1906362,Apartment in the heart of Dublin,187831708,Miguel,Dublin City Council,South East Inner City LEA-5,53.34218136,-6.269940846,Entire home/apt,200,1,1,2024-06-23,0.37,1,159,1
1914737,4 bedrooms 2 Bath Central City,69683252,Daniel And G,Dublin City Council,South East Inner City LEA-5,53.34212,-6.26689,Entire home/apt,375,3,44,2024-08-25,3.01,97,206,37
1928501,City Centre Apt,512171260,Liyi,Dublin City Council,South East Inner City LEA-5,53.34348271,-6.268951162,Entire home/apt,200,2,1,2024-08-12,0.94,3,31,1
1928660,Central with balcony S. St.,177833932,Anna,Dublin City Council,South East Inner City LEA-5,53.34017089,-6.267437887,Entire home/apt,290,3,1,2023-06-18,0.07,16,362,0
1928666,Best Location! Modern Apartment in Heart of City!,566509567,Duanying,Dublin City Council,South East Inner City LEA-5,53.34076073,-6.263752937,Entire home/apt,319,3,8,2024-09-06,4.9,9,108,8
1943366,2-bedroom town house w/ private bathroom + garden,5580678,Lex,Dublin City Council,South East Inner City LEA-5,53.33364,-6.2662,Private room,300,4,19,2024-08-22,0.74,6,131,9
1963074,Lovely 2 bedroom apartment in Ringsend,92868293,Tuğçe,Dublin City Council,South East Inner City LEA-5,53.33992,-6.22517,Entire home/apt,325,2,30,2024-09-08,1.19,1,246,14
1987794,"Penthouse suite, with 2 terraces with city views!",268990098,Daniel,Dublin City Council,South East Inner City LEA-5,53.34554,-6.24966,Private room,78,28,1,2024-03-03,0.15,15,62,1
2001331,"Portobello Belle,3 bed traditional house. Central!",392463939,Nicholas,Dublin City Council,South East Inner City LEA-5,53.33392,-6.27045,Entire home/apt,380,5,13,2024-07-12,0.51,2,28,3
2002591,"Grand Georgian Residence, with period charm!3 Bed",126495480,Daniel,Dublin City Council,South East Inner City LEA-5,53.3443,-6.24214,Entire home/apt,330,14,42,2024-08-05,0.6,10,258,15
2006108,Dublin Central Room 2 - Best Central Location,102691221,Bruno,Dublin City Council,South East Inner City LEA-5,53.33207,-6.26985,Private room,94,1,58,2024-08-25,4.06,4,211,40
2013641,City Center Flat,24275507,Kyle,Dublin City Council,South East Inner City LEA-5,53.33725538,-6.266541006,Private room,186,2,26,2024-08-18,1.43,1,174,9
2080112,"Townhouse, Portobello",435734,Conor,Dublin City Council,South East Inner City LEA-5,53.33095,-6.27176,Private room,200,10,35,2019-11-18,0.28,1,72,0
2092072,Spacious room in Temple Bar,329696,Erica,Dublin City Council,South East Inner City LEA-5,53.344582,-6.2646931,Private room,160,2,1,2024-09-08,1,1,25,1
2109935,single room,535162097,Kamil,Dublin City Council,South East Inner City LEA-5,53.33194,-6.26918,Private room,100,1,1,2024-08-05,0.77,1,11,1
2129451,Stephen's Green 1838 Villa - double,3745350,Natasha,Dublin City Council,South East Inner City LEA-5,53.33511,-6.26875,Private room,110,2,76,2024-05-26,0.59,2,70,1
2133779,Best & cozy private bedroom City Centre - Jade,62406189,Kleyton,Dublin City Council,South East Inner City LEA-5,53.34536615,-6.254228842,Private room,87,3,72,2024-08-26,3.56,2,147,37
2133911,Cute Double Bedroom in Dublin 8,483024454,Lucas,Dublin City Council,South East Inner City LEA-5,53.33064,-6.26506,Private room,90,7,3,2024-08-25,3,60,120,3
2138742,Elegant room in Ballsbridge Dublin (no. 2),110999202,Aoibheann,Dublin City Council,South East Inner City LEA-5,53.33503177,-6.244169363,Private room,88,1,40,2024-08-18,3.32,11,310,40
2144347,Cozzy Room in Heart of Dublin,488985347,Gizem,Dublin City Council,South East Inner City LEA-5,53.34402,-6.24521,Private room,111,1,8,2024-08-24,1.33,1,61,8
2150064,"Cozy ensuite room, with mini fridge in Dublin 2.",268990098,Daniel,Dublin City Council,South East Inner City LEA-5,53.3452,-6.24961,Private room,75,30,2,2023-04-28,0.04,15,247,0
2157944,Sunny 2-Bed House in Dublin 4,483024454,Lucas,Dublin City Council,South East Inner City LEA-5,53.33798,-6.23472,Entire home/apt,252,14,37,2024-08-29,1.79,60,222,20
2158791,"Central Dublin / Crow Street, Temple Bar, Dublin 2",42143288,Mic,Dublin City Council,South East Inner City LEA-5,53.34432,-6.26291,Private room,80,1,365,2024-09-02,4.2,1,289,80
2164444,Cosy Double Bedroom in Dublin 8,483024454,Lucas,Dublin City Council,South East Inner City LEA-5,53.3303,-6.26493,Private room,90,3,3,2024-09-01,3,60,119,3
2184952,Double Ensuite in Shared Apartment Dublin Centre,531630384,Lucy,Dublin City Council,South East Inner City LEA-5,53.34579215,-6.236334204,Private room,102,1,82,2024-09-09,6.83,1,84,82
2186557,Stylish High Ceiling Home Dublin South City Center,54821018,Alison,Dublin City Council,South East Inner City LEA-5,53.34124,-6.24153,Entire home/apt,220,1,45,2024-09-10,6.72,1,143,45
2195029,a room in a 2BR at Dublin,456717299,Bar,Dublin City Council,South East Inner City LEA-5,53.33923639,-6.242273567,Private room,100,6,1,2023-10-20,0.09,1,40,1
2195071,Dublin Portobello double room,139974480,Haein,Dublin City Council,South East Inner City LEA-5,53.33526632,-6.268223818,Private room,140,1,3,2024-08-18,0.8,1,190,3
2205404,Grafton Guesthouse at College Green,98184500,Luke,Dublin City Council,South East Inner City LEA-5,53.34352,-6.25999,Private room,180,1,100,2024-08-26,3.55,1,341,31
2219512,Fab 3 Beds 2 Bathroom Apartment Grand Canal Dock,110469223,Orla,Dublin City Council,South East Inner City LEA-5,53.34127,-6.23773,Entire home/apt,311,2,321,2024-09-08,4.7,3,144,77
2236379,Airy Room in the heart of Dublin!,118391846,Adnan,Dublin City Council,South East Inner City LEA-5,53.34290148,-6.2277283,Private room,100,2,40,2024-09-05,2.33,1,360,27
2241137,Lovely Home on the River,422743428,Trudi,Dublin City Council,South East Inner City LEA-5,53.3444523,-6.2273716,Private room,106,3,14,2024-08-04,3.33,2,60,14
2264844,Spacious apartment overlooking a fantastic park.,22619158,Frieda,Dublin City Council,South East Inner City LEA-5,53.34324,-6.24295,Entire home/apt,154,2,209,2024-08-25,3.75,1,73,39
2267121,"3BR Dublin 4 Gem: Walk to Docks, Beach & Tech HQs",244182580,Julia,Dublin City Council,South East Inner City LEA-5,53.34123,-6.2264,Entire home/apt,550,2,3,2024-04-07,0.3,3,121,3
2269632,Yolanda's room (modern double ensuite),6331278,Maria&Marco,Dublin City Council,South East Inner City LEA-5,53.3363685,-6.2271958,Private room,182,2,3,2024-08-31,1.23,1,89,3
2275674,Luxury 2BedApartment CityCentre/GrandCanal Dock 5*,32288730,Eoin,Dublin City Council,South East Inner City LEA-5,53.34306,-6.24115,Entire home/apt,206,5,180,2024-08-27,2.04,1,122,27
2280343,Bright Appartment by the Canal,47246228,Fatima,Dublin City Council,South East Inner City LEA-5,53.34083161,-6.227850787,Entire home/apt,250,3,4,2024-07-05,0.71,2,136,4
2281360,Share with Cal & Patty,402097151,Patricia,Dublin City Council,South East Inner City LEA-5,53.33968,-6.22072,Private room,200,1,4,2024-08-25,0.67,1,269,4
2281852,Luxurious three bed in Ballsbridge,112062166,Gav And Trisha,Dublin City Council,South East Inner City LEA-5,53.3378,-6.22804,Entire home/apt,400,4,92,2024-07-27,1.2,37,29,23
2283713,"Aviva Stadium Mews House- sleeps 6 
#avivamews",565302212,Rory,Dublin City Council,South East Inner City LEA-5,53.3346819,-6.2303229,Entire home/apt,721,2,9,2024-08-25,3.33,1,330,9
2295402,"Quiet Rooms Atop The House, Bedroom and Bathroom",200406218,Jim,Dublin City Council,South East Inner City LEA-5,53.3370907,-6.2688963,Private room,89,1,80,2024-09-09,8.03,2,208,80
2303147,"Docklands, Room in shared Flat with Private Bath",5723799,Antonio,Dublin City Council,South East Inner City LEA-5,53.34289,-6.23894,Private room,94,2,2,2024-08-31,2,2,59,2
2307353,Stylish Central Apt Aviva Stadiu,563747838,Mohommad,Dublin City Council,South East Inner City LEA-5,53.34111,-6.22672,Entire home/apt,252,3,5,2024-08-26,1.02,3,44,5
2312752,Nice Large Room with own bath,510514261,Sacha,Dublin City Council,South East Inner City LEA-5,53.34373,-6.23883,Private room,78,15,2,2023-07-31,0.13,1,46,0
